ticker,fiscal_period,qoq_rev,yoy_rev,qoq_eps,yoy_eps,momentum,net_margin,gross_margin,oper_margin,roe,de_ratio,current_ratio,cash_ratio,asset_turn,eps_status,eps_surprise
WDAY,Q3 2021,5.3082,20.01,16.6667,40.0,2.1164,3.2708,72.8973,1.8041,1.0297,1.2394,1.0979,0.3034,0.1406,0.0,-87.6224
WDAY,Q4 2021,3.6978,21.619,-4.2857,11.6667,5.7033,-5.3494,71.6857,-7.3028,-1.6235,1.315,1.0289,0.3027,0.1311,0.0,-113.6164
WDAY,Q1 2022,4.2369,22.095,4.4776,20.6897,6.713,-7.1218,71.9221,-5.0774,-2.1371,1.6772,1.5567,0.5807,0.1121,0.0,-117.1266
WDAY,Q2 2022,7.0498,21.8538,15.7143,35.0,3.1721,-4.1775,72.4518,-2.2189,-1.2512,1.5839,1.6066,0.5119,0.1159,0.0,-106.5506
WDAY,Q3 2022,4.122,20.4812,7.4074,24.2857,0.4712,-4.6727,72.7477,-1.646,-1.3814,1.2905,1.872,0.4233,0.1291,0.0,-107.6895
WDAY,Q4 2022,2.9603,19.6244,2.2989,32.8358,-1.9946,-7.6497,72.7715,-2.9614,-2.2551,1.4147,1.7871,0.4157,0.1221,0.0,-114.6497
WDAY,Q1 2023,2.2812,17.38,1.1236,28.5714,-4.7151,0.0,75.2375,-1.1876,0.0,1.2304,1.9468,0.357,0.1271,0.0,-100.0
WDAY,Q2 2023,6.1164,16.3564,16.6667,29.6296,-5.4974,4.4208,74.9301,2.0145,1.2591,1.1891,2.0043,0.3433,0.1301,0.0,-87.4481
WDAY,Q3 2023,4.4208,16.6904,11.4286,34.4828,-3.7908,6.1093,76.1522,4.716,1.7208,1.1021,2.1279,0.3881,0.134,0.0,-80.6711
WDAY,Q4 2023,3.0011,16.7366,13.6752,49.4382,-2.8878,61.8106,76.0666,4.1103,14.6993,1.0356,1.9662,0.398,0.1168,1.0,72.271
WDAY,Q1 2024,3.538,18.171,8.2707,60.0,0.791,5.3769,75.4271,3.6181,1.3108,0.9528,2.048,0.4043,0.1248,0.0,-82.4848
WDAY,Q2 2024,4.7739,16.676,4.1667,42.8571,0.3195,6.3309,75.4916,5.3717,1.5818,0.9454,2.0838,0.3703,0.1284,0.0,-77.9867
WDAY,Q3 2024,3.5971,15.7556,6.6667,36.7521,-0.9348,8.9352,75.463,7.6389,2.2379,0.9045,2.1014,0.3035,0.1315,0.0,-67.5357
WDAY,Q4 2024,2.3611,15.0364,4.375,25.5639,-1.7002,4.2515,75.6219,6.7843,1.0405,0.9899,1.9352,0.2832,0.123,0.0,-82.2312
WMT,Q1 2021,-9.0538,2.7395,26.7241,2.0833,-5.8923,1.9738,25.3329,4.9953,3.2273,1.7967,0.9474,0.2826,0.5846,0.0,-47.0
WMT,Q2 2021,1.9796,2.4001,-14.2857,9.5652,-3.2489,3.0316,25.4275,5.2138,4.9078,1.738,0.9645,0.2814,0.5913,0.0,-26.2029
WMT,Q3 2021,-0.3708,4.3182,20.6349,25.6198,-0.9298,2.2096,25.2638,4.1217,3.4212,1.6979,0.9469,0.1839,0.5739,0.0,-49.0959
WMT,Q4 2021,8.7856,0.5208,-9.2105,18.9655,-6.8258,2.3301,24.4317,3.851,3.8763,1.6647,0.9278,0.1689,0.6243,0.0,-3.587
WMT,Q1 2022,-7.3932,2.3563,7.2464,0.6803,-0.3832,1.4509,24.5266,3.7565,2.3923,1.8668,0.8621,0.1224,0.5752,0.0,-62.5303
WMT,Q2 2022,7.9749,8.3737,5.4054,23.8095,5.9736,3.3685,24.2191,4.4839,5.9979,1.8795,0.8425,0.1394,0.6184,0.0,-16.36
WMT,Q3 2022,-0.0301,8.7444,16.6667,19.7368,4.4261,-1.1766,24.3435,1.7636,-2.2368,2.0809,0.8646,0.1143,0.617,0.0,-129.0921
WMT,Q4 2022,7.3521,7.3114,-28.022,-5.0725,6.7906,3.8251,23.5449,3.3899,7.471,1.8955,0.8206,0.0935,0.6745,1.0,39.375
WMT,Q1 2023,-7.1607,7.5808,14.5038,1.3514,5.2245,1.0985,24.3052,4.0971,2.1053,2.0838,0.8221,0.1107,0.6215,0.0,-73.7975
WMT,Q2 2023,6.1267,5.7393,-12.6667,-16.0256,-2.6345,4.8821,24.6127,4.5263,9.2229,1.9818,0.8268,0.14,0.6336,1.0,23.6329
WMT,Q3 2023,-0.5123,5.2293,28.2443,-7.6923,-3.5151,0.2817,24.6393,3.8569,0.5279,2.0203,0.848,0.1166,0.6204,0.0,-93.5517
WMT,Q4 2023,7.8257,5.6935,-10.7143,14.5038,-1.6179,3.1686,23.9711,4.1837,6.066,1.7868,0.8319,0.1068,0.687,1.0,23.8182
WMT,Q1 2024,-6.8517,6.0453,10.0,10.0,-1.5355,3.1602,24.8143,4.2357,5.7809,1.8775,0.8028,0.0979,0.6357,0.0,-18.7436
WMT,Q2 2024,4.8462,4.7658,-6.0606,18.3206,-0.9735,2.658,25.1129,4.6889,4.9586,1.8031,0.8032,0.0925,0.6655,0.0,-38.5055
WMT,Q3 2024,0.1494,5.4626,-58.0645,-61.3095,0.2333,2.6989,24.9121,3.9555,4.8452,1.7883,0.8477,0.098,0.6438,0.0,-42.4848
WMT,Q4 2024,6.4663,4.1329,-18.4615,-64.6667,-1.5605,2.9099,24.581,4.3527,5.3781,1.6699,0.8227,0.0936,0.6922,1.0,18.9818
XOM,Q1 2021,24.8274,4.1366,38900.0,-53.012,14.688,4.7335,29.4951,15.6691,1.6636,1.0339,0.8012,0.0584,0.1728,0.0,-32.7368
XOM,Q2 2021,14.9669,104.0059,107.6923,-258.8235,156.0197,7.0733,30.9263,19.4115,2.8329,1.0373,0.849,0.0557,0.1966,1.0,9.66
XOM,Q3 2021,8.7624,57.8652,61.7284,-3375.0,86.3228,9.3599,32.7972,22.2406,4.0297,1.01,0.8981,0.0771,0.2142,1.0,71.587
XOM,Q4 2021,14.9357,79.3974,14.5038,149900.0,109.3887,10.7013,32.11,21.4943,5.0489,0.9292,1.0443,0.1201,0.2446,1.0,113.8367
XOM,Q1 2022,6.1228,52.5159,24.0,376.9231,48.3792,6.23,28.7999,15.6431,3.1044,1.0097,1.0721,0.1537,0.2479,1.0,16.8273
XOM,Q2 2022,31.5125,74.4654,53.7634,253.0864,-29.5405,15.4304,34.0436,27.658,9.6744,0.9933,1.1629,0.2354,0.3145,1.0,329.5918
XOM,Q3 2022,-3.1215,55.4024,11.8881,144.2748,-2.4628,17.5426,36.1881,22.8705,10.1843,0.9175,1.3407,0.4106,0.3028,1.0,405.2527
XOM,Q4 2022,-25.0772,1.3018,-0.625,112.0,-78.0957,15.1847,27.2015,42.285,6.2971,0.8228,1.414,0.4293,0.2275,1.0,186.8269
XOM,Q1 2023,0.2584,-4.2962,-18.5535,39.2473,-56.812,13.5776,34.1447,25.8983,5.5374,0.7895,1.4584,0.4898,0.2279,1.0,162.8774
XOM,Q2 2023,-3.1491,-29.52,-9.2664,-17.8322,-103.9853,9.6649,30.7536,22.1827,3.8068,0.7548,1.4844,0.4777,0.2245,1.0,94.0
XOM,Q3 2023,9.5312,-20.315,-11.0638,-34.6875,-75.7174,10.1564,30.8288,22.5334,4.3704,0.7937,1.4208,0.4628,0.2399,1.0,118.4466
XOM,Q4 2023,-6.8576,-0.9373,6.6986,-29.8742,-2.2391,9.173,32.3808,19.5326,3.5899,0.7706,1.4791,0.4829,0.221,1.0,84.5922
XOM,Q1 2024,-2.3299,-3.4948,5.3812,-9.2664,0.8014,10.118,30.2175,21.0128,3.8582,0.7738,1.3818,0.4633,0.215,1.0,72.7731
XOM,Q2 2024,12.4014,12.0002,8.9362,8.9362,41.5202,10.1187,29.9104,20.5561,3.3446,0.6676,1.36,0.3739,0.1982,1.0,84.5172
XOM,Q3 2024,-3.0455,-0.86,-13.2813,6.2201,19.455,9.725,30.9403,20.8584,3.1151,0.6712,1.348,0.3847,0.1917,1.0,64.9231
XOM,Q4 2024,-7.0435,-1.058,-15.7658,-16.1435,-0.1207,9.2468,30.4657,19.0209,2.8122,0.6758,1.3084,0.3275,0.1815,1.0,40.1382
